run_id,ticker,strategy_id,block_label,lookback_days,cadence_run,share_count,max_concurrent,data_source,fill_model,data_window_start,data_window_end,cadence_leg,chain_id,chain_position,is_initial_entry,leg_index_in_chain,entry_date,spot_at_entry,strike,expiry_date,dte_at_entry,distance_pct_otm,mid_entry,premium_collected_per_contract,iv_at_entry,delta_at_entry,ann_yield_pct,regime_at_entry,close_date,buyback_mid,expiry_close,outcome,exit_type,days_held,pnl_dollar,pnl_per_share,is_winning,capped_upside_dollar,is_assignment_severe
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,57594e0fbb4a,0,TRUE,0,2023-02-15,413.98,428.00,2023-03-24,37,3.387,3.1850,318.50,14.17,0.2700,7.59,CAUTION,2023-02-17,1.4850,,closed_early_50pct,early,2,170.00,1.7000,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,0a7b822c77fc,0,TRUE,0,2023-04-06,409.19,424.00,2023-05-12,36,3.619,2.7750,277.50,14.17,0.2515,6.88,SELL PREMIUM,2023-04-21,1.2600,,closed_early_50pct,early,15,151.50,1.5150,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,844c93d4a816,0,TRUE,0,2023-04-06,409.19,424.00,2023-05-12,36,3.619,2.7750,277.50,14.17,0.2515,6.88,SELL PREMIUM,2023-04-21,1.2600,,closed_early_50pct,early,15,151.50,1.5150,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,9c42658b24d3,0,TRUE,0,2023-04-21,412.20,423.00,2023-05-26,35,2.620,2.8700,287.00,12.22,0.2938,7.26,SELL PREMIUM,2023-04-26,0.9650,,closed_early_50pct,early,5,190.50,1.9050,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,100a3850185e,0,TRUE,0,2023-04-21,412.20,423.00,2023-05-26,35,2.620,2.8700,287.00,12.22,0.2938,7.26,SELL PREMIUM,2023-04-26,0.9650,,closed_early_50pct,early,5,190.50,1.9050,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,28ee9a51d2c7,0,TRUE,0,2023-04-28,415.93,426.00,2023-06-02,35,2.421,2.8100,281.00,11.24,0.2957,7.05,SELL PREMIUM,2023-05-03,1.0800,,closed_early_50pct,early,5,173.00,1.7300,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,d4aaca8edaf4,0,TRUE,0,2023-04-28,415.93,426.00,2023-06-02,35,2.421,2.8100,281.00,11.24,0.2957,7.05,SELL PREMIUM,2023-05-03,1.0800,,closed_early_50pct,early,5,173.00,1.7300,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,cc69f2a71c85,0,TRUE,0,2023-05-05,412.63,424.00,2023-06-09,35,2.755,2.5850,258.50,12.22,0.2841,6.53,SELL PREMIUM,2023-05-12,1.2850,,closed_early_50pct,early,7,130.00,1.3000,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,033596b69aba,0,TRUE,0,2023-05-05,412.63,424.00,2023-06-09,35,2.755,2.5850,258.50,12.22,0.2841,6.53,SELL PREMIUM,2023-05-12,1.2850,,closed_early_50pct,early,7,130.00,1.3000,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,e05575c2c1b1,0,TRUE,0,2023-05-12,411.59,422.00,2023-06-16,35,2.529,2.7050,270.50,11.24,0.2877,6.85,SELL PREMIUM,2023-05-26,5.1800,,rolled_at_21_dte,early,14,-247.50,-2.4750,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,3ac365d04c5b,0,TRUE,0,2023-05-12,411.59,422.00,2023-06-16,35,2.529,2.7050,270.50,11.24,0.2877,6.85,SELL PREMIUM,2023-05-26,5.1800,,rolled_at_21_dte,early,14,-247.50,-2.4750,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,3ac365d04c5b,1,FALSE,1,2023-05-26,420.02,432.00,2023-06-30,35,2.852,2.0600,206.00,11.24,0.2577,5.11,SELL PREMIUM,2023-06-09,3.3350,,rolled_at_21_dte,early,14,-127.50,-1.2750,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,e05575c2c1b1,1,FALSE,1,2023-05-26,420.02,432.00,2023-06-30,35,2.852,2.0600,206.00,11.24,0.2577,5.11,SELL PREMIUM,2023-06-09,3.3350,,rolled_at_21_dte,early,14,-127.50,-1.2750,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,3ac365d04c5b,2,FALSE,2,2023-06-09,429.90,439.00,2023-07-14,35,2.117,2.1900,219.00,9.29,0.2931,5.31,UNKNOWN,2023-06-15,7.7400,,rolled_up_and_out,early,6,-555.00,-5.5500,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,e05575c2c1b1,2,FALSE,2,2023-06-09,429.90,439.00,2023-07-14,35,2.117,2.1900,219.00,9.29,0.2931,5.31,UNKNOWN,2023-06-15,7.7400,,rolled_up_and_out,early,6,-555.00,-5.5500,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,3ac365d04c5b,3,FALSE,3,2023-06-15,442.60,452.00,2023-07-21,36,2.124,2.5100,251.00,9.29,0.2966,5.75,UNKNOWN,2023-06-20,1.2450,,closed_early_50pct,early,5,126.50,1.2650,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,e05575c2c1b1,3,FALSE,3,2023-06-15,442.60,452.00,2023-07-21,36,2.124,2.5100,251.00,9.29,0.2966,5.75,UNKNOWN,2023-06-20,1.2450,,closed_early_50pct,early,5,126.50,1.2650,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,7f51b9a2b4ba,0,TRUE,0,2023-06-20,437.18,449.00,2023-07-28,38,2.704,2.6600,266.00,11.24,0.2837,5.84,SELL PREMIUM,2023-06-23,1.1150,,closed_early_50pct,early,3,154.50,1.5450,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,d0fcb483a612,0,TRUE,0,2023-06-20,437.18,449.00,2023-07-28,38,2.704,2.6600,266.00,11.24,0.2837,5.84,SELL PREMIUM,2023-06-23,1.1150,,closed_early_50pct,early,3,154.50,1.5450,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,15cbfd74efb4,0,TRUE,0,2023-06-27,436.17,447.00,2023-08-04,38,2.483,2.6050,260.50,10.27,0.2862,5.74,SELL PREMIUM,2023-07-13,7.2700,,rolled_up_and_out,early,16,-466.50,-4.6650,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,ef27d65d9500,0,TRUE,0,2023-06-27,436.17,447.00,2023-08-04,38,2.483,2.6050,260.50,10.27,0.2862,5.74,SELL PREMIUM,2023-07-13,7.2700,,rolled_up_and_out,early,16,-466.50,-4.6650,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,ef27d65d9500,1,FALSE,1,2023-07-13,449.56,460.00,2023-08-18,36,2.322,2.6550,265.50,10.27,0.2945,5.99,UNKNOWN,2023-07-28,3.7650,,rolled_at_21_dte,early,15,-111.00,-1.1100,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,15cbfd74efb4,1,FALSE,1,2023-07-13,449.56,460.00,2023-08-18,36,2.322,2.6550,265.50,10.27,0.2945,5.99,UNKNOWN,2023-07-28,3.7650,,rolled_at_21_dte,early,15,-111.00,-1.1100,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,15cbfd74efb4,2,FALSE,2,2023-07-28,456.92,468.00,2023-09-01,35,2.425,2.5100,251.00,10.27,0.2820,5.73,UNKNOWN,2023-08-02,1.0900,,closed_early_50pct,early,5,142.00,1.4200,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,ef27d65d9500,2,FALSE,2,2023-07-28,456.92,468.00,2023-09-01,35,2.425,2.5100,251.00,10.27,0.2820,5.73,UNKNOWN,2023-08-02,1.0900,,closed_early_50pct,early,5,142.00,1.4200,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,61f11259955c,0,TRUE,0,2023-08-02,450.13,462.50,2023-09-08,37,2.748,2.9550,295.50,12.22,0.2951,6.48,SELL PREMIUM,2023-08-09,1.2950,,closed_early_50pct,early,7,166.00,1.6600,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,2b89e6c56dfa,0,TRUE,0,2023-08-02,450.13,462.50,2023-09-08,37,2.748,2.9550,295.50,12.22,0.2951,6.48,SELL PREMIUM,2023-08-09,1.2950,,closed_early_50pct,early,7,166.00,1.6600,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,c10761d1f463,0,TRUE,0,2023-08-09,445.75,458.00,2023-09-15,37,2.748,3.0800,308.00,12.22,0.2951,6.82,SELL PREMIUM,2023-08-16,1.0600,,closed_early_50pct,early,7,202.00,2.0200,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,7977576cca1c,0,TRUE,0,2023-08-09,445.75,458.00,2023-09-15,37,2.748,3.0800,308.00,12.22,0.2951,6.82,SELL PREMIUM,2023-08-16,1.0600,,closed_early_50pct,early,7,202.00,2.0200,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,aa3356b927d9,0,TRUE,0,2023-08-16,439.64,452.00,2023-09-22,37,2.811,3.0300,303.00,12.22,0.2897,6.80,SELL PREMIUM,2023-08-24,1.3700,,closed_early_50pct,early,8,166.00,1.6600,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,2f55e62e3f99,0,TRUE,0,2023-08-16,439.64,452.00,2023-09-22,37,2.811,3.0300,303.00,12.22,0.2897,6.80,SELL PREMIUM,2023-08-24,1.3700,,closed_early_50pct,early,8,166.00,1.6600,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,b812a6619dac,0,TRUE,0,2023-08-30,451.01,462.00,2023-10-06,37,2.437,2.3950,239.50,10.27,0.2895,5.24,SELL PREMIUM,2023-09-06,0.8000,,closed_early_50pct,early,7,159.50,1.5950,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,0c2fb1e5dd0f,0,TRUE,0,2023-08-30,451.01,462.00,2023-10-06,37,2.437,2.3950,239.50,10.27,0.2895,5.24,SELL PREMIUM,2023-09-06,0.8000,,closed_early_50pct,early,7,159.50,1.5950,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,408836b803a4,0,TRUE,0,2023-09-07,444.85,456.00,2023-10-13,36,2.506,2.3100,231.00,10.27,0.2781,5.26,SELL PREMIUM,2023-09-19,1.0950,,closed_early_50pct,early,12,121.50,1.2150,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,987c0bd052a0,0,TRUE,0,2023-09-07,444.85,456.00,2023-10-13,36,2.506,2.3100,231.00,10.27,0.2781,5.26,SELL PREMIUM,2023-09-19,1.0950,,closed_early_50pct,early,12,121.50,1.2150,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,d34489423fe5,0,TRUE,0,2023-09-21,431.39,444.00,2023-10-27,36,2.923,3.1850,318.50,13.20,0.2919,7.49,SELL PREMIUM,2023-09-27,1.5500,,closed_early_50pct,early,6,163.50,1.6350,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,7be60a027469,0,TRUE,0,2023-09-21,431.39,444.00,2023-10-27,36,2.923,3.1850,318.50,13.20,0.2919,7.49,SELL PREMIUM,2023-09-27,1.5500,,closed_early_50pct,early,6,163.50,1.6350,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,6c468b2cbcc1,0,TRUE,0,2023-09-28,428.52,441.00,2023-11-03,36,2.912,3.4000,340.00,13.20,0.2928,8.04,SELL PREMIUM,2023-10-13,2.5750,,rolled_at_21_dte,early,15,82.50,0.8250,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,5942d4f4b90f,0,TRUE,0,2023-09-28,428.52,441.00,2023-11-03,36,2.912,3.4000,340.00,13.20,0.2928,8.04,SELL PREMIUM,2023-10-13,2.5750,,rolled_at_21_dte,early,15,82.50,0.8250,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,5942d4f4b90f,1,FALSE,1,2023-10-13,431.50,444.00,2023-11-17,35,2.897,3.3350,333.50,13.20,0.2900,8.06,UNKNOWN,2023-10-20,0.9850,,closed_early_50pct,early,7,235.00,2.3500,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,6c468b2cbcc1,1,FALSE,1,2023-10-13,431.50,444.00,2023-11-17,35,2.897,3.3350,333.50,13.20,0.2900,8.06,UNKNOWN,2023-10-20,0.9850,,closed_early_50pct,early,7,235.00,2.3500,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,aeadb15d9c24,0,TRUE,0,2023-11-02,430.76,444.00,2023-12-08,36,3.074,2.5600,256.00,12.22,0.2635,6.03,SELL PREMIUM,2023-11-14,9.6800,,rolled_up_and_out,early,12,-712.00,-7.1200,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,1ce4f607c3b3,0,TRUE,0,2023-11-02,430.76,444.00,2023-12-08,36,3.074,2.5600,256.00,12.22,0.2635,6.03,SELL PREMIUM,2023-11-14,9.6800,,rolled_up_and_out,early,12,-712.00,-7.1200,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,1ce4f607c3b3,1,FALSE,1,2023-11-14,448.73,460.00,2023-12-22,38,2.512,2.8000,280.00,10.27,0.2862,5.99,UNKNOWN,2023-12-01,4.4400,,rolled_at_21_dte,early,17,-164.00,-1.6400,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,aeadb15d9c24,1,FALSE,1,2023-11-14,448.73,460.00,2023-12-22,38,2.512,2.8000,280.00,10.27,0.2862,5.99,UNKNOWN,2023-12-01,4.4400,,rolled_at_21_dte,early,17,-164.00,-1.6400,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,1ce4f607c3b3,2,FALSE,2,2023-12-01,459.10,469.00,2024-01-05,35,2.156,2.3400,234.00,9.29,0.2914,5.32,SELL PREMIUM,2023-12-06,1.1300,,closed_early_50pct,early,5,121.00,1.2100,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,aeadb15d9c24,2,FALSE,2,2023-12-01,459.10,469.00,2024-01-05,35,2.156,2.3400,234.00,9.29,0.2914,5.32,SELL PREMIUM,2023-12-06,1.1300,,closed_early_50pct,early,5,121.00,1.2100,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,82a20db5bf89,0,TRUE,0,2023-12-08,460.20,470.00,2024-01-12,35,2.130,2.4250,242.50,9.29,0.2945,5.50,SELL PREMIUM,2023-12-19,9.3100,,rolled_up_and_out,early,11,-688.50,-6.8850,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,a037f4c441cd,0,TRUE,0,2023-12-08,460.20,470.00,2024-01-12,35,2.130,2.4250,242.50,9.29,0.2945,5.50,SELL PREMIUM,2023-12-19,9.3100,,rolled_up_and_out,early,11,-688.50,-6.8850,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,82a20db5bf89,1,FALSE,1,2023-12-19,474.84,490.00,2024-01-26,38,3.193,2.0000,200.00,10.27,0.2223,4.05,UNKNOWN,2023-12-20,0.9300,,closed_early_50pct,early,1,107.00,1.0700,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,a037f4c441cd,1,FALSE,1,2023-12-19,474.84,490.00,2024-01-26,38,3.193,2.0000,200.00,10.27,0.2223,4.05,UNKNOWN,2023-12-20,0.9300,,closed_early_50pct,early,1,107.00,1.0700,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,f9f09b2eddd1,0,TRUE,0,2023-12-22,473.65,485.00,2024-01-26,35,2.396,2.7350,273.50,10.27,0.2850,6.02,SELL PREMIUM,2024-01-03,0.7150,,closed_early_50pct,early,12,202.00,2.0200,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,b68cc7685911,0,TRUE,0,2023-12-22,473.65,485.00,2024-01-26,35,2.396,2.7350,273.50,10.27,0.2850,6.02,SELL PREMIUM,2024-01-03,0.7150,,closed_early_50pct,early,12,202.00,2.0200,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,595d82db250b,0,TRUE,0,2024-01-09,473.88,486.00,2024-02-16,38,2.558,2.7250,272.50,10.27,0.2816,5.52,SELL PREMIUM,2024-01-26,6.8650,,rolled_at_21_dte,early,17,-414.00,-4.1400,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,300c82f89ff0,0,TRUE,0,2024-01-09,473.88,486.00,2024-02-16,38,2.558,2.7250,272.50,10.27,0.2816,5.52,SELL PREMIUM,2024-01-26,6.8650,,rolled_at_21_dte,early,17,-414.00,-4.1400,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,595d82db250b,1,FALSE,1,2024-01-26,487.41,499.00,2024-03-01,35,2.378,2.7550,275.50,10.27,0.2869,5.89,UNKNOWN,2024-02-09,6.9800,,rolled_at_21_dte,early,14,-422.50,-4.2250,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,300c82f89ff0,1,FALSE,1,2024-01-26,487.41,499.00,2024-03-01,35,2.378,2.7550,275.50,10.27,0.2869,5.89,UNKNOWN,2024-02-09,6.9800,,rolled_at_21_dte,early,14,-422.50,-4.2250,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,595d82db250b,2,FALSE,2,2024-02-09,501.20,513.00,2024-03-15,35,2.354,2.7400,274.00,10.27,0.2894,5.70,UNKNOWN,2024-02-13,1.1550,,closed_early_50pct,early,4,158.50,1.5850,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,300c82f89ff0,2,FALSE,2,2024-02-09,501.20,513.00,2024-03-15,35,2.354,2.7400,274.00,10.27,0.2894,5.70,UNKNOWN,2024-02-13,1.1550,,closed_early_50pct,early,4,158.50,1.5850,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,7619c5e11e2e,0,TRUE,0,2024-02-13,494.08,507.00,2024-03-22,38,2.615,3.0100,301.00,11.24,0.2945,5.85,SELL PREMIUM,2024-03-01,9.1100,,rolled_at_21_dte,early,17,-610.00,-6.1000,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,ee2b6768d2f1,0,TRUE,0,2024-02-13,494.08,507.00,2024-03-22,38,2.615,3.0100,301.00,11.24,0.2945,5.85,SELL PREMIUM,2024-03-01,9.1100,,rolled_at_21_dte,early,17,-610.00,-6.1000,FALSE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,regime_gated,ee2b6768d2f1,1,FALSE,1,2024-03-01,512.85,524.00,2024-04-05,35,2.174,2.7000,270.00,9.29,0.2893,5.49,UNKNOWN,2024-03-15,1.3550,,rolled_at_21_dte,early,14,134.50,1.3450,TRUE,0.00,FALSE
SPY:conservative:1075:both:s100:20260426T145555:6bb1bb,SPY,conservative,2023-2025 partial AI bull,1075,both,100,1,duckdb,mid,2023-01-02,2025-12-12,unconditional,7619c5e11e2e,1,FALSE,1,2024-03-01,512.85,524.00,2024-04-05,35,2.174,2.7000,270.00,9.29,0.2893,5.49,UNKNOWN,2024-03-15,1.3550,,rolled_at_21_dte,early,14,134.50,1.3450,TRUE,0.00,FALSE
